date	account_id	campaign_id	ad_id	last_updated	created	impressions	clicks	conversion	revenue	cost
2020-01-02	a11	c13a11	ad1006c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	23457	955	72	56.8709214948448	19.2994073356033
2020-01-02	a11	c12a11	ad1006c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	21611	925	6	90.1553686662369	23.4533611794251
2020-01-02	a11	c11a11	ad1006c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	45319	878	51	21.8336864476249	9.07522656911762
2020-01-02	a11	c10a11	ad1006c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	35180	851	39	9.4787800263049	48.2632902209942
2020-01-02	a11	c14a11	ad1005c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	87628	565	10	26.4613973100024	42.5223465974081
2020-01-02	a11	c13a11	ad1005c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	72176	961	94	55.5088464429178	47.0811086460394
2020-01-02	a11	c12a11	ad1005c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	59562	495	77	30.8553533772264	48.5387413057213
2020-01-02	a11	c11a11	ad1005c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	6464	322	74	6.73903012962035	13.4307083969147
2020-01-02	a11	c10a11	ad1005c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	35120	616	8	65.9706995198367	47.7060273511829
2020-01-02	a11	c14a11	ad1004c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	43546	917	78	66.0054297028135	26.986159746063
2020-01-02	a11	c13a11	ad1004c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	93020	675	98	45.3703343148205	16.2198011838923
2020-01-02	a11	c12a11	ad1004c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	80049	442	38	83.578574882624	15.8985914503683
2020-01-02	a11	c11a11	ad1004c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	30064	825	58	93.9049555891682	46.8675045747624
2020-01-02	a11	c10a11	ad1004c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	12018	241	15	12.9970206939601	17.9735567271586
2020-01-02	a11	c14a11	ad1003c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	71695	515	24	23.5808965394184	25.2839932335932
2020-01-02	a11	c13a11	ad1003c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	4648	848	69	45.7510546062845	5.51748434338602
2020-01-02	a11	c12a11	ad1003c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	50710	397	80	39.4099312086636	35.0526447571128
2020-01-02	a11	c11a11	ad1003c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	2626	287	88	69.8013606806292	35.118222066722
2020-01-02	a11	c10a11	ad1003c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	62506	588	98	58.3961638428253	31.9614184703498
2020-01-02	a11	c14a11	ad1002c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	97561	460	91	34.9791197734788	20.8567311618741
2020-01-02	a11	c13a11	ad1002c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	29190	413	74	63.2779167328393	5.2832832817376
2020-01-02	a11	c12a11	ad1002c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	75837	607	19	17.4430640961244	7.61660468187956
2020-01-02	a11	c11a11	ad1002c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	59332	530	24	26.157244958988	7.46286262639932
2020-01-02	a11	c10a11	ad1002c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	32942	689	32	42.1898615742986	17.906645041847
2020-01-02	a11	c14a11	ad1001c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	78728	895	24	13.2365595145321	17.7021419246225
2020-01-02	a11	c13a11	ad1001c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	56753	241	12	77.2224146766692	45.8520683440622
2020-01-02	a11	c12a11	ad1001c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	24816	440	37	23.330697288425	7.34761776744743
2020-01-02	a11	c11a11	ad1001c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	95679	401	6	78.3790655799112	49.4556151560767
2020-01-02	a11	c10a11	ad1001c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	88083	437	99	43.789219457558	35.7264162440442
2020-01-02	a11	c14a11	ad1000c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	71514	724	10	36.4560393320658	36.9804416489696
2020-01-02	a11	c13a11	ad1000c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	11999	233	50	15.0149752921495	13.1223837207641
2020-01-02	a11	c12a11	ad1000c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	8082	778	4	90.8688218290307	26.8619550051456
2020-01-02	a11	c11a11	ad1000c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	35368	230	66	37.4252044770053	3.95528704577837
2020-01-02	a11	c10a11	ad1000c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	29834	103	90	37.2657012833588	28.5665229095922
