date	account_id	campaign_id	ad_id	last_updated	created	impressions	clicks	conversion	revenue	cost
2020-01-01	a10	c13a10	ad1000c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	41114	312	67	88.72406044449846	5.079750253390404
2020-01-01	a10	c11a10	ad1008c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	28997	630	65	75.62573131901479	39.723196690773214
2020-01-01	a10	c14a10	ad1004c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	47577	619	62	75.27392607893512	46.312547031004236
2020-01-01	a10	c11a10	ad1005c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	93631	663	61	70.31513376641792	40.761485179309496
2020-01-01	a10	c12a10	ad1007c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	79438	835	59	36.74513182451256	20.03381155432845
2020-01-01	a10	c13a10	ad1009c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	85273	835	58	54.35290343796504	40.32679595534075
2020-01-01	a10	c11a10	ad1003c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	79539	759	57	1.1417724197459278	15.64712129330594
2020-01-01	a10	c11a10	ad1000c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	59545	662	56	46.61151657188847	17.90767799499802
2020-01-01	a10	c10a10	ad1009c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	57994	854	50	36.03252909892822	4.6383847271270975
2020-01-01	a10	c14a10	ad1006c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	50449	437	48	79.18877470269277	20.98257142164864
2020-01-01	a10	c13a10	ad1002c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	19124	291	45	13.996204554101546	9.11830715328376
2020-01-01	a10	c13a10	ad1006c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	88004	823	38	20.03757111729941	19.048807941865554
2020-01-01	a10	c11a10	ad1007c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	68072	586	37	21.44603618487997	36.44806674516204
2020-01-01	a10	c10a10	ad1008c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	98700	591	33	6.471335751224	34.94968609183546
2020-01-01	a10	c14a10	ad1005c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	35450	945	33	7.77513818246086	24.36181517521004
2020-01-01	a10	c12a10	ad1004c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	94482	555	33	86.07639432236385	44.604551254121844
2020-01-01	a10	c10a10	ad1000c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	55183	479	31	0.6450907330238682	15.667649924600333
2020-01-01	a10	c11a10	ad1009c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	20418	313	30	81.93783493802782	13.891316933506781
2020-01-01	a10	c14a10	ad1009c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	19439	820	29	81.93491417073407	1.6545607483268534
2020-01-01	a10	c10a10	ad1002c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	95730	487	25	38.708122697988586	39.82777671880451
2020-01-01	a10	c13a10	ad1008c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	16793	123	24	50.21914124964696	28.13108674163515
2020-01-01	a10	c12a10	ad1002c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	62611	541	22	48.90997924325521	5.863330306421653
2020-01-01	a10	c11a10	ad1006c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	80337	768	22	72.03377381527505	1.6162581749336133
2020-01-01	a10	c10a10	ad1005c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	13281	416	19	81.8971193311257	5.510433113905803
2020-01-01	a10	c13a10	ad1003c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	30386	855	17	96.18678805240745	1.063955924969146
2020-01-01	a10	c10a10	ad1003c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	14389	335	15	85.13185064547316	42.36896878218696
2020-01-01	a10	c10a10	ad1006c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	63617	462	15	94.10934438654657	42.26478288986943
2020-01-01	a10	c14a10	ad1002c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	67840	397	12	19.807517025530114	26.431775780595736
2020-01-01	a10	c10a10	ad1001c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	64247	257	12	20.975981429673723	33.6362154146825
2020-01-01	a10	c12a10	ad1005c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	88009	322	11	71.78751829629184	33.22161747292691
2020-01-01	a10	c14a10	ad1007c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	14505	674	11	63.47603921940366	1.666124445230758
2020-01-01	a10	c13a10	ad1001c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	89713	501	8	57.43453263185664	4.662248680676449
2020-01-01	a10	c12a10	ad1001c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	37957	154	8	72.7973117832082	6.291825280660682
2020-01-01	a10	c14a10	ad1008c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	9038	186	5	44.86131400096291	37.87956702889854
2020-01-01	a11	c10a11	ad1000c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	32537	203	97	70.46919766369703	7.723683099133746
2020-01-01	a11	c13a11	ad1000c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	31094	576	94	42.824720471550116	19.596338886579655
2020-01-01	a11	c12a11	ad1006c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	19647	383	94	62.13765198464396	26.611874684045034
2020-01-01	a11	c13a11	ad1009c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	61163	615	92	77.87965646846204	0.12337674858205802
2020-01-01	a11	c11a11	ad1006c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	17160	732	91	10.514336084255174	46.894531788721
2020-01-01	a11	c12a11	ad1004c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	9256	871	91	19.10819686907725	49.946280173001014
2020-01-01	a11	c12a11	ad1000c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	53394	119	89	96.00189626030712	18.7274104071443
2020-01-01	a11	c12a11	ad1008c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	30248	419	88	42.88027749530984	36.4469872491653
2020-01-01	a11	c10a11	ad1001c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	79837	778	87	22.18771750209281	18.303943247675868
2020-01-01	a11	c14a11	ad1005c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	22516	844	86	55.917160239032086	1.8732945443472333
2020-01-01	a11	c10a11	ad1006c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	28540	510	84	37.83562525074725	32.471458140048874
2020-01-01	a11	c11a11	ad1007c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	32751	784	78	2.419943968960989	29.095318275082537
2020-01-01	a11	c12a11	ad1009c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	47182	664	76	94.22658150746793	11.051497869683196
2020-01-01	a11	c14a11	ad1009c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	92093	376	76	67.48813673271246	27.296784160331256
2020-01-01	a11	c10a11	ad1007c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	49076	626	75	86.70423202528815	17.672463747520215
2020-01-01	a11	c11a11	ad1008c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	14407	347	72	91.44654366720772	33.5807215113103
2020-01-01	a11	c13a11	ad1001c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	29339	482	71	89.43508243627618	6.6473777436871915
2020-01-01	a11	c13a11	ad1003c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	98606	531	71	84.19582898923933	49.92738852739678
2020-01-01	a11	c10a11	ad1008c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	80145	307	70	53.087699996813996	28.783790245085854
2020-01-01	a11	c14a11	ad1007c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	4224	509	67	67.03732761882121	27.25075486919412
2020-01-01	a11	c14a11	ad1001c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	6446	248	63	11.602155962773672	31.71752562360723
2020-01-01	a11	c13a11	ad1006c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	51914	205	61	17.04050992477709	38.839762536268566
2020-01-01	a11	c13a11	ad1002c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	3237	513	60	20.723618157544927	15.515806766001417
2020-01-01	a11	c11a11	ad1009c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	14303	787	59	42.0269383778921	33.80938492892747
2020-01-01	a11	c11a11	ad1002c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	16941	106	56	10.363764600066357	23.707894014058585
2020-01-01	a11	c12a11	ad1005c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	53455	370	55	1.4114971279220176	31.13100986514753
2020-01-01	a11	c14a11	ad1000c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	65194	124	53	52.794489289072565	23.60734391194179
2020-01-01	a11	c11a11	ad1000c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	79812	913	52	68.24227234732464	32.50919628539551
2020-01-01	a11	c14a11	ad1006c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	81462	147	49	42.3085127222857	18.364340075461353
2020-01-01	a11	c12a11	ad1003c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	99322	667	46	89.30619796240059	2.708685003551042
2020-01-01	a11	c10a11	ad1002c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	72958	238	46	93.01775316382653	12.761991360579614
2020-01-01	a11	c14a11	ad1008c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	93258	619	44	86.72144188858636	17.583878998450878
2020-01-01	a11	c14a11	ad1002c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	13738	726	42	32.745042598221936	10.406157099830992
2020-01-01	a11	c10a11	ad1003c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	89681	803	42	56.687467338837436	41.12797770236059
2020-01-01	a11	c10a11	ad1009c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	50160	172	41	75.2813116997859	39.259798028161654
2020-01-01	a11	c14a11	ad1003c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	67171	307	38	35.19761619865783	10.31423344291478
2020-01-01	a11	c13a11	ad1004c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	6635	431	35	82.73485860914683	32.52367769951172
2020-01-01	a11	c12a11	ad1007c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	25598	944	34	59.52057086840299	33.144379725281325
2020-01-01	a11	c11a11	ad1004c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	22498	118	32	64.13658264285725	0.7619724612505978
2020-01-01	a11	c13a11	ad1005c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	27184	726	31	4.489438284416422	24.99968496849746
2020-01-01	a11	c13a11	ad1007c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	93584	436	28	78.98220055689207	47.904756780669445
2020-01-01	a11	c11a11	ad1001c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	50591	759	24	18.821226721080592	43.169439557553005
2020-01-01	a11	c10a11	ad1005c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	79732	702	20	18.5024912555248	18.65451178450813
2020-01-01	a11	c12a11	ad1002c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	26440	116	20	59.228261401517436	15.556192801127299
2020-01-01	a11	c10a11	ad1004c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	86975	472	11	40.05341131242617	38.02737399843865
2020-01-01	a11	c13a11	ad1008c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	62084	339	7	4.760438019763883	17.366046420003308
2020-01-01	a11	c11a11	ad1003c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	54143	974	3	52.474023472738466	24.288494593598177
2020-01-01	a11	c14a11	ad1004c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	36227	426	3	12.376384349715144	11.77488698706724
2020-01-01	a11	c11a11	ad1005c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	83539	877	2	38.81987395641388	48.83718537112567
2020-01-01	a11	c12a11	ad1001c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	22999	547	1	55.28854679096889	47.90162027250119
2020-01-02	a10	c10a10	ad1007c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	45802	312	94	52.52880549641736	23.885449685103
2020-01-02	a10	c10a10	ad1009c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	75044	419	90	25.421273906445723	42.07179855651771
2020-01-02	a10	c13a10	ad1000c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	97153	306	87	34.14499211783754	44.25613446825004
2020-01-02	a10	c12a10	ad1007c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	24570	912	86	37.99051639530366	28.77869069519392
2020-01-02	a10	c12a10	ad1004c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	3345	178	81	44.71867868896513	20.288626765966708
2020-01-02	a10	c11a10	ad1002c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	94124	414	75	18.287422795913844	14.355654928067537
2020-01-02	a10	c11a10	ad1009c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	29216	865	74	53.96681137102042	22.307966287391245
2020-01-02	a10	c14a10	ad1005c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	31057	883	68	92.22631239901591	43.89573237574461
2020-01-02	a10	c12a10	ad1002c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	36742	170	67	28.891965201539904	46.80093026105358
2020-01-02	a10	c14a10	ad1002c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	31884	369	61	94.79597136135956	13.97143945282858
2020-01-02	a10	c12a10	ad1001c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	8056	173	60	51.625996246759776	26.379630773505024
2020-01-02	a10	c13a10	ad1002c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	60523	763	59	21.73879673785474	10.274712676310312
2020-01-02	a10	c11a10	ad1004c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	64248	372	58	83.37694461614683	33.1908860398414
2020-01-02	a10	c13a10	ad1007c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	72514	181	58	43.79523161044122	5.441956178025322
2020-01-02	a10	c10a10	ad1008c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	26966	742	57	72.22886466059315	18.539240452712047
2020-01-02	a10	c13a10	ad1009c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	82847	610	55	98.30154431904738	4.946117920310292
2020-01-02	a10	c14a10	ad1004c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	37801	949	51	76.1608407256011	28.30516345720047
2020-01-02	a10	c12a10	ad1003c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	88347	552	51	46.05113474933949	25.174788234371125
2020-01-02	a10	c14a10	ad1001c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	79568	321	49	39.55310584956459	31.733594430486484
2020-01-02	a10	c11a10	ad1003c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	27160	677	49	67.51226324937878	36.42735266425989
2020-01-02	a10	c10a10	ad1003c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	35611	973	49	42.80097928959922	35.79235965655761
2020-01-02	a10	c10a10	ad1004c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	92309	706	45	60.66099440709735	33.06543660958551
2020-01-02	a10	c13a10	ad1005c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	25755	211	44	61.5007957264319	17.79235548702644
2020-01-02	a10	c11a10	ad1001c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	93080	653	42	47.20784488469727	25.06971481492264
2020-01-02	a10	c11a10	ad1006c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	93274	415	39	11.323610745055419	44.485718451666514
2020-01-02	a10	c12a10	ad1009c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	84092	945	38	12.38864129986085	14.639095899015246
2020-01-02	a10	c10a10	ad1005c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	30614	760	38	17.785381208073993	39.10308638080167
2020-01-02	a10	c12a10	ad1005c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	62671	123	33	31.796255303451908	16.881370226331693
2020-01-02	a10	c11a10	ad1008c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	3431	534	32	3.124406655842628	17.74136271222558
2020-01-02	a10	c13a10	ad1003c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	75650	919	29	5.974482840846518	45.50867799926022
2020-01-02	a10	c11a10	ad1000c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	55289	777	27	96.60705732954995	6.164469759056564
2020-01-02	a10	c12a10	ad1006c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	47127	928	27	43.14335814823553	0.6605002100861167
2020-01-02	a10	c13a10	ad1006c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	56827	221	23	80.79507350027332	15.474170965829012
2020-01-02	a10	c13a10	ad1008c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	94047	590	22	28.747444333856663	9.44641735844613
2020-01-02	a10	c14a10	ad1000c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	26663	318	20	9.275985979137936	35.56847112978272
2020-01-02	a10	c10a10	ad1002c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	66737	456	16	41.38083664764689	33.72453366579699
2020-01-02	a10	c12a10	ad1000c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	91184	884	12	76.89325729240349	29.915756327060873
2020-01-02	a10	c14a10	ad1006c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	30505	249	10	95.50891783810636	28.913524015300684
2020-01-02	a10	c10a10	ad1000c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	83231	683	8	76.55025449420802	41.25312715361506
2020-01-02	a10	c10a10	ad1006c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	7299	162	8	13.60665225126159	27.941058938364062
2020-01-02	a10	c14a10	ad1009c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	95464	440	8	30.960592036582806	47.60612500720011
2020-01-02	a10	c11a10	ad1005c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	94097	576	7	2.812801815016569	6.633246693123712
2020-01-02	a10	c10a10	ad1001c10a10	2020-02-02 12:21:05	2020-02-02 12:21:05	71667	138	7	75.17739533222158	8.872690940682167
2020-01-02	a10	c12a10	ad1008c12a10	2020-02-02 12:21:05	2020-02-02 12:21:05	45081	825	6	9.370194286746063	43.07527525493655
2020-01-02	a10	c14a10	ad1003c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	51258	537	6	71.37390676484159	22.177698287264302
2020-01-02	a10	c14a10	ad1007c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	66115	257	4	36.51765353815521	49.38746413653133
2020-01-02	a10	c13a10	ad1001c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	29063	322	3	12.750167172751468	26.696150110427357
2020-01-02	a10	c11a10	ad1007c11a10	2020-02-02 12:21:05	2020-02-02 12:21:05	63628	314	3	41.409742758334495	0.691932300427897
2020-01-02	a10	c13a10	ad1004c13a10	2020-02-02 12:21:05	2020-02-02 12:21:05	73548	508	3	40.535312816749936	44.27653017652991
2020-01-02	a10	c14a10	ad1008c14a10	2020-02-02 12:21:05	2020-02-02 12:21:05	35849	890	2	85.73823924443602	14.161769982502689
2020-01-02	a11	c10a11	ad1001c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	88083	437	99	43.78921945755799	35.72641624404416
2020-01-02	a11	c10a11	ad1003c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	62506	588	98	58.3961638428253	31.961418470349823
2020-01-02	a11	c13a11	ad1004c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	93020	675	98	45.37033431482051	16.219801183892322
2020-01-02	a11	c11a11	ad1007c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	91043	673	96	20.18237445511966	40.67556645752656
2020-01-02	a11	c14a11	ad1009c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	56832	844	95	26.460024959621965	30.65530666180668
2020-01-02	a11	c13a11	ad1005c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	72176	961	94	55.50884644291776	47.08110864603944
2020-01-02	a11	c10a11	ad1009c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	67872	462	94	98.33078854639585	27.699841967644094
2020-01-02	a11	c14a11	ad1002c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	97561	460	91	34.979119773478764	20.85673116187413
2020-01-02	a11	c10a11	ad1000c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	29834	103	90	37.26570128335883	28.566522909592152
2020-01-02	a11	c13a11	ad1008c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	64625	797	89	3.9022455010107935	42.0801485386119
2020-01-02	a11	c11a11	ad1003c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	2626	287	88	69.8013606806292	35.118222066721984
2020-01-02	a11	c13a11	ad1007c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	65163	939	85	32.986357264680024	49.28513751331956
2020-01-02	a11	c12a11	ad1003c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	50710	397	80	39.40993120866359	35.05264475711279
2020-01-02	a11	c14a11	ad1004c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	43546	917	78	66.00542970281347	26.986159746063016
2020-01-02	a11	c12a11	ad1005c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	59562	495	77	30.85535337722644	48.53874130572134
2020-01-02	a11	c13a11	ad1009c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	30613	884	75	81.09056133827687	17.054050609960246
2020-01-02	a11	c13a11	ad1002c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	29190	413	74	63.277916732839266	5.283283281737605
2020-01-02	a11	c11a11	ad1005c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	6464	322	74	6.739030129620353	13.430708396914746
2020-01-02	a11	c13a11	ad1006c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	23457	955	72	56.870921494844794	19.299407335603334
2020-01-02	a11	c14a11	ad1006c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	65392	377	71	72.46379171147188	0.907970918765278
2020-01-02	a11	c13a11	ad1003c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	4648	848	69	45.751054606284505	5.517484343386015
2020-01-02	a11	c11a11	ad1000c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	35368	230	66	37.425204477005266	3.9552870457783746
2020-01-02	a11	c14a11	ad1007c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	35401	189	65	56.31097334265288	11.23559589555282
2020-01-02	a11	c12a11	ad1008c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	85433	660	59	38.726890524256454	14.188617823733304
2020-01-02	a11	c11a11	ad1004c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	30064	825	58	93.90495558916821	46.86750457476243
2020-01-02	a11	c11a11	ad1008c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	38451	646	52	7.540600051889476	30.8584924930979
2020-01-02	a11	c11a11	ad1006c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	45319	878	51	21.833686447624903	9.075226569117618
2020-01-02	a11	c13a11	ad1000c13a11	2020-02-02 12:21:05	2020-02-02 12:21:05	11999	233	50	15.014975292149455	13.12238372076414
2020-01-02	a11	c12a11	ad1009c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	81237	292	46	1.4832656837456235	18.37222982122201
2020-01-02	a11	c10a11	ad1006c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	35180	851	39	9.478780026304898	48.26329022099417
2020-01-02	a11	c12a11	ad1004c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	80049	442	38	83.57857488262401	15.898591450368329
2020-01-02	a11	c12a11	ad1001c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	24816	440	37	23.330697288425032	7.347617767447427
2020-01-02	a11	c14a11	ad1008c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	12190	380	34	73.85035826538241	16.73586122539633
2020-01-02	a11	c10a11	ad1002c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	32942	689	32	42.18986157429864	17.90664504184697
2020-01-02	a11	c11a11	ad1009c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	31840	741	29	61.16100710870745	22.323702123166854
2020-01-02	a11	c11a11	ad1002c11a11	2020-02-02 12:21:05	2020-02-02 12:21:05	59332	530	24	26.15724495898804	7.462862626399315
2020-01-02	a11	c14a11	ad1003c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	71695	515	24	23.580896539418443	25.283993233593176
2020-01-02	a11	c14a11	ad1001c14a11	2020-02-02 12:21:05	2020-02-02 12:21:05	78728	895	24	13.236559514532125	17.702141924622534
2020-01-02	a11	c12a11	ad1002c12a11	2020-02-02 12:21:05	2020-02-02 12:21:05	75837	607	19	17.44306409612441	7.616604681879563
2020-01-02	a11	c10a11	ad1004c10a11	2020-02-02 12:21:05	2020-02-02 12:21:05	12018	241	15	12.997020693960144	17.97355672715863
