date	account_id	campaign_id	ad_id	last_updated	created	impressions	clicks	conversion	revenue	cost
2020-01-02	a11	c11a11	ad1006c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	7299	879	8	13.6066522512616	27.9410589383641
2020-01-02	a11	c10a11	ad1006c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	63617	852	15	94.1093443865466	42.2647828898694
2020-01-02	a11	c14a11	ad1005c14a11	2020-02-06 11:08:46	2020-02-02 12:21:05	86210	566	12	24.1738881562715	14.6841569173542
2020-01-02	a11	c13a11	ad1005c13a11	2020-02-06 11:08:46	2020-02-02 12:21:05	61326	962	8	29.3909686754416	5.58106350041044
2020-01-02	a11	c12a11	ad1005c12a11	2020-02-06 11:08:46	2020-02-02 12:21:05	15637	496	67	74.5129585613091	39.6763481151668
2020-01-02	a11	c11a11	ad1005c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	30614	323	38	17.785381208074	39.1030863808017
2020-01-02	a11	c10a11	ad1005c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	13281	617	19	81.8971193311257	5.5104331139058
2020-01-02	a11	c14a11	ad1004c14a11	2020-02-06 11:08:46	2020-02-02 12:21:05	82988	918	14	80.9491871767441	34.4510135634108
2020-01-02	a11	c13a11	ad1004c13a11	2020-02-06 11:08:46	2020-02-02 12:21:05	68808	676	43	37.6931043517278	41.4082230494396
2020-01-02	a11	c12a11	ad1004c12a11	2020-02-06 11:08:46	2020-02-02 12:21:05	40780	443	31	56.642899083273	16.2440618808586
2020-01-02	a11	c11a11	ad1004c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	92309	826	45	60.6609944070974	33.0654366095855
2020-01-02	a11	c10a11	ad1004c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	7466	242	88	82.5086793780833	34.144010364145
2020-01-02	a11	c14a11	ad1003c14a11	2020-02-06 11:08:46	2020-02-02 12:21:05	67355	516	53	76.9257904854258	33.6732347186996
2020-01-02	a11	c13a11	ad1003c13a11	2020-02-06 11:08:46	2020-02-02 12:21:05	11989	849	68	56.6620119179888	48.9309294144301
2020-01-02	a11	c12a11	ad1003c12a11	2020-02-06 11:08:46	2020-02-02 12:21:05	29024	398	68	95.5218418946126	25.672156305831
2020-01-02	a11	c11a11	ad1003c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	35611	288	49	42.8009792895992	35.7923596565576
2020-01-02	a11	c10a11	ad1003c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	14389	589	15	85.1318506454732	42.368968782187
2020-01-02	a11	c14a11	ad1002c14a11	2020-02-06 11:08:46	2020-02-02 12:21:05	10788	461	75	79.758978159986	39.0235641454456
2020-01-02	a11	c13a11	ad1002c13a11	2020-02-06 11:08:46	2020-02-02 12:21:05	63159	414	9	32.2934997884061	40.0013765739283
2020-01-02	a11	c12a11	ad1002c12a11	2020-02-06 11:08:46	2020-02-02 12:21:05	65937	608	86	9.27782366484302	5.56222119161962
2020-01-02	a11	c11a11	ad1002c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	66737	531	16	41.3808366476469	33.724533665797
2020-01-02	a11	c10a11	ad1002c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	95730	690	25	38.7081226979886	39.8277767188045
2020-01-02	a11	c14a11	ad1001c14a11	2020-02-06 11:08:46	2020-02-02 12:21:05	74781	896	21	62.51143252594	39.0875010700372
2020-01-02	a11	c13a11	ad1001c13a11	2020-02-06 11:08:46	2020-02-02 12:21:05	20865	242	62	88.050232868665	15.0667175487926
2020-01-02	a11	c12a11	ad1001c12a11	2020-02-06 11:08:46	2020-02-02 12:21:05	51193	441	10	24.1110792495828	31.7276443502529
2020-01-02	a11	c11a11	ad1001c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	71667	402	7	75.1773953322216	8.87269094068217
2020-01-02	a11	c10a11	ad1001c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	64247	438	12	20.9759814296737	33.6362154146825
2020-01-02	a11	c14a11	ad1000c14a11	2020-02-06 11:08:46	2020-02-02 12:21:05	83457	725	3	15.2652857430583	29.6321270426885
2020-01-02	a11	c13a11	ad1000c13a11	2020-02-06 11:08:46	2020-02-02 12:21:05	23601	234	99	43.2142668604917	49.056809953906
2020-01-02	a11	c12a11	ad1000c12a11	2020-02-06 11:08:46	2020-02-02 12:21:05	67449	779	84	50.0388816697704	15.3515435593908
2020-01-02	a11	c11a11	ad1000c11a11	2020-02-06 11:08:46	2020-02-02 12:21:05	83231	231	8	76.550254494208	41.2531271536151
2020-01-02	a11	c10a11	ad1000c10a11	2020-02-06 11:08:46	2020-02-02 12:21:05	55183	104	31	0.645090733023868	15.6676499246003
